record_id,redcap_survey_identifier,participant_information_sheet_informed_consent_timestamp,prolific_id,prolific_study_id,prolific_session_id,consent_01___1,consent_02___1,participant_information_sheet_informed_consent_complete,your_demographic_information_timestamp,demographics_age,demographics_sex,demographics_gender,demographics_gender_text,demographics_language,demographics_tz,demographics_occupation,attentioncheck_01,your_demographic_information_complete,template_timestamp,design_appearance,design_wearlikelihoodrating_public,design_wearlikelihoodrating_home,design_wearlikelihoodrating_work,design_wearlikelihoodrating_social,design_wearlikelihoodrating_exercise,design_wearduration,design_restrict,design_difficulty,design_check,template_complete,wrist_timestamp,design_appearance_wrist,design_wearlikelihoodrating_public_wrist,design_wearlikelihoodrating_home_wrist,design_wearlikelihoodrating_work_wrist,design_wearlikelihoodrating_social_wrist,design_wearlikelihoodrating_exercise_wrist,design_wearduration_wrist,design_restrict_wrist,design_difficulty_wrist,design_check_wrist,wrist_complete,collar_pin_timestamp,design_appearance_collarpin,design_wearlikelihoodrating_public_collarpin,design_wearlikelihoodrating_home_collarpin,design_wearlikelihoodrating_work_collarpin,attentioncheck_02,design_wearlikelihoodrating_social_collarpin,design_wearlikelihoodrating_exercise_collarpin,design_wearduration_collarpin,design_restrict_collarpin,design_difficulty_collarpin,design_check_collarpin,collar_pin_complete,glasses_timestamp,design_appearance_glasses,design_wearlikelihoodrating_public_glasses,design_wearlikelihoodrating_home_glasses,design_wearlikelihoodrating_work_glasses,design_wearlikelihoodrating_social_glasses,design_wearlikelihoodrating_exercise_glasses,design_wearduration_glasses,design_restrict_glasses,design_difficulty_glasses,design_check_glasses,glasses_complete,hat_pin_timestamp,design_appearance_glasses_hatpin,design_wearlikelihoodrating_public_glasses_hatpin,attentioncheck_03,design_wearlikelihoodrating_home_glasses_hatpin,design_wearlikelihoodrating_work_glasses_hatpin,design_wearlikelihoodrating_social_glasses_hatpin,design_wearlikelihoodrating_exercise_glasses_hatpin,design_wearduration_glasses_hatpin,design_restrict_glasses_hatpin,design_difficulty_glasses_hatpin,design_check_glasses_hatpin,hat_pin_complete,neck_loop_timestamp,design_appearance_neckloop,design_wearlikelihoodrating_public_neckloop,design_wearlikelihoodrating_home_neckloop,design_wearlikelihoodrating_work_neckloop,design_wearlikelihoodrating_social_neckloop,design_wearlikelihoodrating_exercise_neckloop,design_wearduration_neckloop,design_restrict_neckloop,design_difficulty_neckloop,design_check_neckloop,neck_loop_complete,chest_pin_timestamp,design_appearance_chestpin,design_wearlikelihoodrating_public_chestpin,design_wearlikelihoodrating_home_chestpin,design_wearlikelihoodrating_work_chestpin,design_wearlikelihoodrating_social_chestpin,design_wearlikelihoodrating_exercise_chestpin,design_wearduration_chestpin,design_restrict_chestpin,design_difficulty_chestpin,design_check_chestpin,chest_pin_complete,necklace_timestamp,design_appearance_necklace,design_wearlikelihoodrating_public_necklace,design_wearlikelihoodrating_home_necklace,design_wearlikelihoodrating_work_necklace,design_wearlikelihoodrating_social_necklace,design_wearlikelihoodrating_exercise_necklace,design_wearduration_necklace,design_restrict_necklace,design_difficulty_necklace,design_check_necklace,necklace_complete,sleeve_collar_timestamp,design_appearance_sleevecollar,design_wearlikelihoodrating_public_sleevecollar,design_wearlikelihoodrating_home_sleevecollar,design_wearlikelihoodrating_work_sleevecollar,design_wearlikelihoodrating_social_sleevecollar,design_wearlikelihoodrating_exercise_sleevecollar,design_wearduration_sleevecollar,design_restrict_sleevecollar,design_difficulty_sleevecollar,design_check_sleevecollar,sleeve_collar_complete,other_designs_timestamp,design_openended,design_feedback,other_designs_complete,completion_screen_timestamp,completion_screen_complete
141,,12.01.24 12:05,,,,1,1,2,12.01.24 12:06,27,1,1,,1,46,4,9,2,,,,,,,,,,,,0,12.01.24 12:08,5,5,7,5,3,6,7,2,"When showering/ washing dishes (unless the technology is waterproof), potentially while relaxing/ asleep dependant on comfort levels. ","The light logger is placed on the wrist, and worn similar to a wrist watch. ",2,12.01.24 12:10,6,6,7,7,19,6,7,7,1,"N/A - There would be no activities or situations where this would be difficult, that I can think of.","The light logger is clipped to the collar of a shirt, or other piece of clothing, about at lower neck level. ",2,12.01.24 12:12,5,2,3,2,3,1,2,6,"I already wear glasses, so would find it difficult to replace with non-prescription eye-wear. I would also not be able to wear glasses while exercising or during rigorous movement of any type. ",The light logger is in the form of eye-wear (glasses) and worn over the eyes. ,2,12.01.24 12:14,2,1,4,2,1,1,1,1,7,"I work in a professional office environment, where wearing hats or headpieces are frowned upon. I would also be very unlikely to wear them in social settings, and would remove for any exercise or rigorous activity. ","The light logger is clipped onto an item of head-wear, such as a hat or beanie. ",2,12.01.24 12:16,3,2,2,2,2,2,2,3,"It would be difficult when I am attempting to dress/ look formal, or when exercising. ","The light logger is draped around the shoulders, similar to the placement of a necklace, but more so on the shoulders than neck. ",2,12.01.24 12:19,6,6,6,6,6,6,7,2,"Depending on the way it attached to clothing (I would be hesitant to pin it to my clothing and pierce holes in my clothes), it may be difficult to wear in professional or formal settings. If it was a clip on and did nt harm the material, this would not be an issue. ","The light logger is clipped onto the shirt, around breast bone height (or around the location of your heart). ",2,12.01.24 12:21,5,5,6,5,3,6,6,1,"Potentially it would limit the wearing of other jewellery, for those who wear necklaces as everyday wear (although they could potentially still wear both, it would only impact a fashion standpoint).",The light logger is worn around the neck in the form of a necklace (on a chain or string),2,12.01.24 12:22,5,3,5,3,3,6,4,1,"When moving around throughout the day it may slip down, depending on material etc. ","The light logger is a band around the arm, around bicep level",2,12.01.24 12:24,"Similar to the shirt clip, although on that clips onto the waistband of pants/ shorts, so that it can clip on rather than pinning onto a t-shirt and potentially stretching or damaging the material. ","No, no other comments. ",2,12.01.24 12:25,2
142,,12.01.24 12:05,,,,1,1,2,12.01.24 12:06,22,2,1,,0,358,1,9,2,,,,,,,,,,,,0,12.01.24 12:09,3,1,2,1,1,4,2,1,"Maybe in some lines of work, depends on how expensive it is I guess. Other than that I don't know","Attached to the wrist, just like a watch",2,12.01.24 12:11,2,1,2,1,19,1,4,2,1,None,Attached at the collar of the shirt,2,12.01.24 12:12,1,1,1,1,1,1,1,6,"Not difficult to wear but why wear glasses if you dont need to, just seems unnecessary",Glasses ,2,12.01.24 12:13,1,1,4,1,1,1,2,2,1,None,On the hat,2,12.01.24 12:14,1,1,1,1,1,1,1,1,Looks like it could slip off and that'd be annoying,Around the neck,2,12.01.24 12:15,4,2,3,2,1,4,3,1,None,On the chest,2,12.01.24 12:16,2,1,1,1,1,2,1,1,None,Around the neck like a necklace,2,12.01.24 12:18,4,2,1,1,1,4,3,1,None,Around the upper arm,2,12.01.24 12:19,Maybe something like a ring for your finger. I can't come up with anything else than that. ,No,2,,0
143,,12.01.24 12:05,,,,1,1,2,12.01.24 12:07,44,1,1,,1,347,7,9,2,,,,,,,,,,,,0,12.01.24 12:19,5,6,5,6,6,6,7,5,"I think it would be difficult wearing the light logger at night when you're sleeping, because I don't like the light being switched on when I'm sleeping.",It will enhance my visibility.,2,12.01.24 12:25,5,6,6,6,19,6,6,7,5,"I think it will be difficult to wear it at night when I'm sleeping, because I don't like the light to be switched on when I'm sleeping.",It will enhance my visibility.,2,12.01.24 12:32,3,3,4,4,3,4,1,6,It would be difficult in day time because there's already light and it is very close to my eyes.,It would be useful in dark mode.,2,12.01.24 12:36,3,3,4,2,3,2,3,1,6,It would be difficult wearing it in day time because it close to the eyes.,It would be useful in dark mode.,2,12.01.24 12:41,5,6,4,6,6,6,3,2,"It would be difficult to wear it in day time, because the colour is relevant to the light. ",It would be good to use at night for visibility.,2,12.01.24 12:45,5,5,5,5,5,5,7,1,"It would be difficult wearing it in day time, because the colour is relevant to the light.",It would be useful for visibility at night.,2,12.01.24 12:48,5,5,5,5,5,5,7,1,"It would be difficult wearing it in day time, because of the colour is relevant to the light.",It would be useful at night for visibility.,2,12.01.24 12:50,5,5,5,5,5,5,4,2,"It would be difficult wearing it in day time, because the colour is relevant to the light.",It would be useful for night time.,2,12.01.24 12:56,It is a good innovation especially for human visibility in public places when it's dark.,No comments.,2,,0
144,,12.01.24 12:05,,,,1,1,2,12.01.24 12:07,27,2,1,,0,350,4,9,2,,,,,,,,,,,,0,12.01.24 12:14,6,6,6,4,5,6,6,1,When you are sleeping ,You wear it the same way you would wear a  hand watch ,2,12.01.24 12:20,7,7,7,4,19,6,7,7,1,I can think of setting were this light logger would disturb me in any way,Clip it in your shirt on the neck part,2,12.01.24 12:23,6,6,7,6,7,7,7,1,When I'm sleeping ,Like wearing glasses ,2,12.01.24 12:27,5,6,4,7,5,7,7,7,1,When it's hot outside ,Like wearing a hat,2,12.01.24 12:35,5,6,7,4,6,7,5,1,When sleeping or running by foot in high speed ,Wear it like a scarf or necklace ,2,12.01.24 12:44,7,7,7,7,7,7,7,1,I would were it in any setting,You can wear it over your t-shirt ,2,12.01.24 12:47,7,7,7,7,7,7,7,1,When I'm sleeping ,Wear it like a necklace ,2,12.01.24 12:49,7,7,7,7,7,7,7,1,I can where it anywhere anytime ,You wear it like a armband,2,12.01.24 12:51,A waist belt could also be a good idea ,No,2,12.01.24 12:52,2
145,,12.01.24 12:05,,,,1,1,2,12.01.24 12:06,23,1,1,,0,54,1,9,2,,,,,,,,,,,,0,12.01.24 12:10,6,6,7,5,5,3,7,2,"When exercising, when cleaning the house or doing the dishes, when sleeping or laying in bed.",It should be worn on the wrist just like a watch.,2,12.01.24 12:17,5,5,7,5,19,5,5,7,2,I just think it might fall off during intense exercising but otherwise it shouldn't be difficult to wear.,"It is fixed on the shirt's neckline, just like a tiny mircophone.",2,12.01.24 12:19,2,2,5,2,1,2,3,2,"I don't think it'd be difficult, I just think it looks silly.",It is placed on the side of glasses.,2,12.01.24 12:22,3,4,4,2,2,4,2,4,3,"As you have to wear a hat in order to put the device on it, it would be difficult to wear it whenever it is too warm to wear a hat or when you're inside and not outside. It is also not convenient when exercising because you're sweating and don't want to wear a hat.",It is placed on the side of a hat.,2,12.01.24 12:24,4,6,7,6,5,2,7,2,It would be difficult when exercising.,"It is placed around the neck, like an open necklace.",2,12.01.24 12:25,6,7,7,7,7,7,7,1,None.,"It is fixed on your shirt, right where your heart is.",2,12.01.24 12:29,3,6,7,6,6,3,7,2,When exercising.,It is placed around the neck like a necklace.,2,12.01.24 12:31,4,6,7,5,5,6,7,1,None,"It is placed around your upper arm, like an upper armband.",2,12.01.24 12:33,"Perhaps something to fix on shoes so that is it not too visible, with a possibility to fix it on socks when you're home without shoes on.",It would have been good to know in advance how many designs I have to analyse.,2,12.01.24 12:33,2
146,,12.01.24 12:05,,,,1,1,2,12.01.24 12:06,27,1,1,,0,44,1,9,2,,,,,,,,,,,,0,12.01.24 12:08,5,6,3,5,5,7,4,2,Swimming or surfing, wrist,2,12.01.24 12:11,4,5,1,3,19,4,5,3,3,"When doing exercise, especially   Strenuous exercise, do afraid of its dropping, which is not convenient",neck?  collar,2,12.01.24 12:14,3,2,1,3,4,5,2,5,"  I need to wear glasses because I am nearsighted, so I am not used to or like adding any extra devices to my glasses.",eye glasses,2,12.01.24 12:16,4,5,3,1,3,5,1,2,5,"  I don't like wearing hats, even though they look cool, they still restrict my life, especially when I'm sweating","head, cap",2,12.01.24 12:17,5,5,5,5,4,5,4,3,Strenuous exercise or some focused work on desk,shoulder,2,12.01.24 12:19,6,6,5,6,6,5,4,2,Haven't thought of it yet,chest,2,12.01.24 12:21,3,3,2,3,4,2,1,3,It may get mixed up or tangled up with some of the documents I need to hang around my neck.,neck,2,12.01.24 12:23,5,6,5,5,5,6,4,2,when hanging something..?,arm,2,12.01.24 12:24,on the finger? like rings?,not yet,2,12.01.24 12:24,2
147,,12.01.24 12:05,,,,1,1,2,12.01.24 12:06,46,2,1,,1,110,4,9,2,,,,,,,,,,,,0,12.01.24 12:09,5,5,6,4,4,5,4,3,"Exercising in the gym, especially weight lifting exercises.","It will be placed on my wrist, just like an apple watch.",2,12.01.24 12:11,3,3,5,2,19,3,3,3,3,While I am running or jogging.,It will be placed at my shirt collar.,2,12.01.24 12:13,2,2,4,2,2,2,1,1,"While I am at work, doing presentation or meeting, it attracts too much unwanted attention. ",It places at the arm of my glasses,2,12.01.24 12:14,4,3,4,4,2,2,2,3,4,Regular daily activities like grocery shopping or any outdoor execises.,It places at the rim of my hat.,2,12.01.24 12:16,5,5,5,4,5,4,5,4,While I am eating or in somekind of a restaurant.,It places around my neck.,2,12.01.24 12:17,5,6,6,5,5,5,5,4,"I don't see any difficult, if it is like a logo on a shirt.",It places as a logo on a shirt near my chest.,2,12.01.24 12:19,5,5,5,5,5,4,6,4,It will be difficult to wear while running or jogging.,It places around my neck like a necklace.,2,12.01.24 12:20,5,5,5,5,4,5,5,4,It don't see too my difficulty wearing at work or doing execise.,It places around my upper arm.,2,12.01.24 12:22,It may be placed on a tie as a logo or as as a belt bucket.,No,2,12.01.24 12:22,2
148,,12.01.24 12:05,,,,1,1,2,12.01.24 12:07,30,2,1,,1,347,3,9,2,,,,,,,,,,,,0,12.01.24 12:11,4,5,3,5,4,5,4,1,light logger might be difficult wearing when sleeping. would not be able to sleep on my hand properly,It is right the by your wrist,2,12.01.24 12:15,3,3,4,2,19,2,4,2,2,light logger might be difficult wearing in a social set up,it is the colar of the shirt right by the neck,2,12.01.24 12:18,4,4,5,4,3,4,3,1,It might also be difficult wearing them in social set ups,they are on your eyes,2,12.01.24 12:20,3,2,4,3,2,2,3,1,1,It would be difficult at work,On a beanie just above your ear,2,12.01.24 12:21,3,2,3,2,2,3,1,1,At work,It is on your shoulder blades ,2,12.01.24 12:24,5,5,6,5,5,6,4,1,"Its hardly visible, so it wont be difficult wearing it",left side of the t shirt pocket square,2,12.01.24 12:25,4,4,5,3,3,5,3,1,Probably when bathing,On the neck like a necklace ,2,12.01.24 12:26,4,4,5,3,3,6,3,1,None,On the bicep ,2,12.01.24 12:28,Make the Design more tiny. or more modern time wear,This was very fun to do,2,12.01.24 12:28,2
149,,12.01.24 12:05,,,,1,1,2,12.01.24 12:06,26,2,1,,0,168,1,9,2,,,,,,,,,,,,0,12.01.24 12:08,5,6,4,3,3,6,4,2,When I have to wear more fancy clothes for an important outing,It's a wrist watch,2,12.01.24 12:08,3,4,2,2,19,3,5,3,2,Every situation besides working out,It's on my troat kinda?,2,12.01.24 12:09,1,1,2,1,1,2,1,5,I would not wear this in any situation,eyes,2,12.01.24 12:10,2,2,4,3,2,2,4,2,1,I just don't like the placement,head,2,12.01.24 12:11,4,4,4,3,2,4,3,3,"Im thinking it might be difficult to wear during exercising because it might fall, it's also not very flattering to wear outside",around the neck?,2,12.01.24 12:12,5,5,4,4,3,5,4,1,I can't really think of a situation,chest,2,12.01.24 12:13,5,5,6,5,5,6,7,1,It's perfect,neck,2,12.01.24 12:14,4,3,5,4,5,5,4,1,I can't think of any situations,arm,2,12.01.24 12:15,Maybe as a headband? Although i would only wear it during exercisin. An earpiece could also be interesting ,Not really,2,,0
150,,12.01.24 12:06,,,,1,1,2,12.01.24 12:07,22,1,1,,0,294,7,9,2,,,,,,,,,,,,0,12.01.24 12:08,4,3,4,3,3,3,2,1,showering ,wrist,2,12.01.24 12:09,3,2,3,3,19,2,2,1,1,in social settings because it would be visible to everyone,collar,2,12.01.24 12:10,2,2,2,2,2,2,1,1,showering or running,ear,2,12.01.24 12:11,1,1,4,1,1,1,1,1,1,it is ugly,forehead,2,12.01.24 12:11,3,4,3,3,3,3,1,1,showering,neck,2,12.01.24 12:12,3,2,3,2,3,3,1,2,showering,chest,2,12.01.24 12:12,2,3,3,3,3,3,1,2,showering,chest,2,12.01.24 12:13,3,3,2,3,3,3,1,1,showering,arm,2,12.01.24 12:13,"waterproof, and small so it is not as visible",No comments,2,,0
151,,12.01.24 12:06,,,,1,1,2,12.01.24 12:07,31,2,1,,0,197,4,9,2,,,,,,,,,,,,0,12.01.24 12:09,5,6,6,6,6,6,7,1,I no situation whatsoever; it's basically a watch/fitbit.,"Again, its placed on the wrist, just like a normal watch/fitbit.",2,12.01.24 12:12,4,5,5,5,19,4,3,6,3,"Exercising, changing clothes, intimate times","It looks like it's placed on a shirt's neck via a pin, just like you would place a portable microphone",2,12.01.24 12:14,3,4,5,5,3,2,5,4,"As much as the previous one (mic); exercising, changing clothes, running etc.  People that dont wear glasses especially are affected. ","It's place on a pair of glasses' rod (or the glasses are the tracker itself, not sure).",2,12.01.24 12:16,3,3,4,4,4,3,3,1,4,"Everything that doesn't require a piece of clothing that covers the head, in hot months especially. ","It's placed on a beanie/hat, so head area",2,12.01.24 12:18,3,4,5,5,4,3,5,3,"I don't really know how much it weighs, it could restrict movement and so hinder a lot of daily activities",It looks like its placed around the neck over a t-shirt.,2,12.01.24 12:19,4,5,6,6,5,4,6,2,"In heavy movement situations. Running, exercising etc.","It's place like a pin on a shirt, near the pectoral area",2,12.01.24 12:20,4,5,6,5,4,2,5,2,"Heavy movement situations like the previous one: running, exercising, sex.",It's basically a necklace,2,12.01.24 12:21,5,5,7,6,6,6,6,1,While taking a shower?,It's basically an armband,2,12.01.24 12:23,"Maybe something to put on shoelaces, if the logger isn't too heavy. ","Honestly I think the watch design it's the peak design for me. It's an accessory basically, it can be worn throughout the day without feeling encumbered or wearing something 'out of place'",2,12.01.24 12:23,2
152,,12.01.24 12:06,,,,1,1,2,12.01.24 12:08,33,2,1,,1,347,4,9,2,,,,,,,,,,,,0,12.01.24 12:24,5,5,3,4,4,4,3,4,I would not wear light Logger playing soccer,I am most likely to wear it on my wrist.,2,12.01.24 12:29,4,4,4,4,19,4,3,4,7,I would not be able to wear it at the beach,I would try neck piece,2,12.01.24 12:34,4,5,3,3,5,4,4,4,It would be difficult to wear them during the night.,I would try to wear it as a hat,2,12.01.24 12:39,4,4,4,5,4,5,3,4,5,It will be difficult to run with it.,I can try musk,2,12.01.24 12:43,1,1,1,1,1,1,1,1,It would be difficult to run with it,I would put it on hand,2,12.01.24 12:47,5,5,4,5,5,4,4,4,It would be difficult to wear it if my uniform does not allow it.,I would put it on my back.,2,12.01.24 12:50,5,5,5,5,5,3,4,5,It would be difficult to wear it while running.,I would put it on my wrist.,2,12.01.24 12:52,1,1,1,1,1,1,1,7,It would be difficult to wear it while running.,I would put it on my wrist.,2,12.01.24 12:54,I think wearing it on my neck is the best option.,No.,2,12.01.24 12:55,2
153,,12.01.24 12:07,,,,1,1,2,12.01.24 12:08,24,1,1,,0,197,1,9,2,,,,,,,,,,,,0,12.01.24 12:15,5,5,3,5,4,6,4,2,When I sleep or having a shower,It's something similar to a wristwatch,2,12.01.24 12:17,1,1,4,1,19,1,2,2,5,When I eat ,It's something like a broochfor the neck,2,12.01.24 12:19,5,5,4,6,5,2,4,2,When I change position or I move quickly,It's similar to a pair of glasses,2,12.01.24 12:20,2,3,4,4,4,4,2,3,1,"Maybe when the weather is hotter, it could be uncomfortable to use a hat",It's like an hat,2,12.01.24 12:21,1,1,1,1,1,1,1,6,It looks very uncomfortable,crew neck like a scarf,2,12.01.24 12:22,3,4,3,4,4,5,3,1,None,It's like a brooch,2,12.01.24 12:23,5,5,3,6,5,2,4,2,When someone does physical activity,It's like a necklace,2,12.01.24 12:24,1,2,2,2,2,5,2,2,When I sleep,It's like a pressure meter,2,12.01.24 12:26,Maybe it could be like a ring or a bracelet (more then a watch) to be lighter and comfortable,None,2,12.01.24 12:26,2
154,,12.01.24 12:10,,,,1,1,2,12.01.24 12:11,25,1,1,,1,347,5,9,2,,,,,,,,,,,,0,12.01.24 12:19,5,5,5,5,5,5,7,1,"SWIMMING, IF IT ISN'T WATERPROOF",ON THE WRIST LIKE A WATCH,2,12.01.24 12:21,3,3,3,3,19,3,3,2,5,LOOKS LIKE IT IS IN A POSITION THAT WOULD CAUSE ANNOYANCE  ,ON THE NECK OF A SHIRT LIKE A MIC,2,12.01.24 12:23,4,4,4,4,4,4,3,3,I HARDLY WEAR MY SPECTACLES SO I PROBABLY WOULD NOT WEAR THIS  ,ON THE FACE AS EYEWEAR,2,12.01.24 12:31,4,4,4,4,4,4,3,3,3,THIS REQUIRES HEAD GEAR AT ALL TIMES. I DO NOT LIKE HEAD GEAR.,ON THE HEAD LIKE AN ACCESORY,2,12.01.24 12:36,4,4,4,4,4,3,3,3,I THINK IT'S PRONE TO SLIDING OFF,LIKE A SCARF,2,12.01.24 12:45,5,5,5,5,5,5,7,1,IF IT'S HEAVY AND FALLS OFF BECAUSE IT WON'T STAY ON,ON MY CLOTHES LIKE A BROCHE,2,12.01.24 12:48,4,4,4,4,4,4,3,3,LOOKS A LITTLE BULKY FOR A FEMININE LOOK,AROUND THE NECK ,2,12.01.24 12:51,3,3,5,3,3,5,3,3,ANYTHING OUT OF EXERCISE,AROUND THE ARM LIKE A PHONE HOLDER,2,12.01.24 13:07,NO,NO,2,12.01.24 13:08,2
155,,12.01.24 12:10,,,,1,1,2,12.01.24 12:12,27,2,1,,1,347,2,9,2,,,,,,,,,,,,0,12.01.24 12:16,6,6,6,6,6,6,5,1,When swimming and when handwashing clothes and dishes.,The light logger is placed on the wrist of the left or right arm like a wrist watch.,2,12.01.24 12:19,3,1,1,1,19,1,1,2,6,"Exercising, Jogging and sleeping.",It is placed on the cloth just near to the collar bone like a small mic.,2,12.01.24 12:21,4,2,2,2,2,2,2,4,When exercising.,It is places on the side of eye glasses.,2,12.01.24 12:25,4,2,4,1,2,2,2,1,1,I cannot think of any activities.,The sensor is placed on the side of a worn hat just outside the hat.,2,12.01.24 12:27,4,4,5,3,2,4,3,3,Exercise.,around the neck over a shirt.,2,12.01.24 12:32,4,4,5,5,5,4,3,1,When it is raining and during sleep.,"It is placed on one side of the chest over a worn shirt, sweater, jacket or hoodie.",2,12.01.24 12:33,5,5,5,5,5,1,4,3,Exercise,"It is placed around the neck, just like a necklace",2,12.01.24 12:37,3,1,1,1,1,1,1,1,Swimming and sleep,Placed just above the bicep and tricep muscles and around the arm. A short sleeved shirt must be worn.,2,12.01.24 12:40,Earring: A small and beautiful kind of light logger that can be worn as an earring would increase continuous wear and may be worn in most of the situations described in this survey.,no,2,12.01.24 12:41,2
156,,12.01.24 12:12,,,,1,1,2,12.01.24 12:13,36,2,1,,0,197,4,9,2,,,,,,,,,,,,0,12.01.24 12:21,6,5,4,2,5,6,5,3,while you are in meeting or any else 'formal' situation,It's placed in the right wrist on the boy and in the left wrist  on the girl,2,12.01.24 12:23,5,4,5,2,19,5,6,5,1,job enviroment,it's on the neck,2,12.01.24 12:24,2,5,5,5,6,4,6,1,I could use it at any time,eyes,2,12.01.24 12:26,4,4,4,4,1,4,5,3,3,formal situation,it's placed in the head,2,12.01.24 12:27,5,5,4,2,5,5,3,3,formal situation,it's placed on the shoulders,2,12.01.24 12:29,4,5,4,2,5,5,4,2,formal situation,it's placed on the chest,2,12.01.24 12:30,5,5,4,1,5,4,4,2,formal situation,it's placed on the chest,2,12.01.24 12:32,3,2,2,1,2,5,2,3,"I think is not for everyday use,i would use it only during exercise",it's placed on the arm,2,12.01.24 12:33,maybe as a belt,n/a,2,,0
157,,12.01.24 12:12,,,,1,1,2,12.01.24 12:13,29,2,1,,0,291,4,9,2,,,,,,,,,,,,0,12.01.24 12:15,5,2,2,2,2,2,2,2,If it is hot outside or you are actively moving and sweating.,It was on the wrist,2,12.01.24 12:17,2,1,1,1,19,1,1,1,2,It does not look nice where it is located ,Collar pin,2,12.01.24 12:18,5,3,3,3,3,3,1,1,This would be good for people that are using eyewear or sunglasses ,eyewear,2,12.01.24 12:19,5,5,4,2,5,5,2,3,1,If the weather is hot or you are in a closed place ,Hat,2,12.01.24 12:20,1,1,1,1,1,1,1,5,I wouldn't feel comfortable walking around with this ,Neck,2,12.01.24 12:20,5,5,5,5,5,5,4,1,I think it would not be difficult to wear this one,Chest,2,12.01.24 12:21,5,5,3,5,5,3,3,2,If I have to move then I would not feel comfortable with this ,Neck,2,12.01.24 12:22,1,1,1,1,1,1,1,5,I don't think it would feel comfortable,arm,2,12.01.24 12:23,Can be on shoes or shoe ties. ,No,2,12.01.24 12:23,2
